danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.66,0.804,11,-4.872,1,0.0343,0.0199,2.5e-06,0.349,0.781,120.002,audio_features,6XVpzbg9VTPO4t5ZtlHLp7,spotify:track:6XVpzbg9VTPO4t5ZtlHLp7,https://api.spotify.com/v1/tracks/6XVpzbg9VTPO4t5ZtlHLp7,https://api.spotify.com/v1/audio-analysis/6XVpzbg9VTPO4t5ZtlHLp7,188920,4
0.644,0.881,7,-3.785,0,0.0399,0.197,0.0,0.326,0.6,96.106,audio_features,7F4o128Eh33lonJrkBNbZQ,spotify:track:7F4o128Eh33lonJrkBNbZQ,https://api.spotify.com/v1/tracks/7F4o128Eh33lonJrkBNbZQ,https://api.spotify.com/v1/audio-analysis/7F4o128Eh33lonJrkBNbZQ,275800,4
0.417,0.225,7,-12.542,1,0.0321,0.863,0.0,0.344,0.25,129.363,audio_features,3mfNVvKZJ1il6Nx2dRHfTi,spotify:track:3mfNVvKZJ1il6Nx2dRHfTi,https://api.spotify.com/v1/tracks/3mfNVvKZJ1il6Nx2dRHfTi,https://api.spotify.com/v1/audio-analysis/3mfNVvKZJ1il6Nx2dRHfTi,353853,4
0.617,0.567,0,-4.188,1,0.0828,0.0584,0.0,0.0933,0.505,90.246,audio_features,0SuLAslEMFZAXf0SwY7syi,spotify:track:0SuLAslEMFZAXf0SwY7syi,https://api.spotify.com/v1/tracks/0SuLAslEMFZAXf0SwY7syi,https://api.spotify.com/v1/audio-analysis/0SuLAslEMFZAXf0SwY7syi,217603,4
0.539,0.918,4,-4.659,1,0.0475,0.000123,0.000934,0.191,0.585,116.948,audio_features,6St8dLqmkuzbs0XDtNOZyQ,spotify:track:6St8dLqmkuzbs0XDtNOZyQ,https://api.spotify.com/v1/tracks/6St8dLqmkuzbs0XDtNOZyQ,https://api.spotify.com/v1/audio-analysis/6St8dLqmkuzbs0XDtNOZyQ,254027,4
0.627,0.919,0,-4.428,0,0.0309,0.0295,3.16e-05,0.917,0.83,121.97,audio_features,0YVod4M0y6LTIVNyKXWjDq,spotify:track:0YVod4M0y6LTIVNyKXWjDq,https://api.spotify.com/v1/tracks/0YVod4M0y6LTIVNyKXWjDq,https://api.spotify.com/v1/audio-analysis/0YVod4M0y6LTIVNyKXWjDq,273893,4
0.734,0.526,1,-8.086,1,0.0492,0.465,0.000251,0.11,0.592,125.936,audio_features,4fnrAIfaolUx93WauNVH7b,spotify:track:4fnrAIfaolUx93WauNVH7b,https://api.spotify.com/v1/tracks/4fnrAIfaolUx93WauNVH7b,https://api.spotify.com/v1/audio-analysis/4fnrAIfaolUx93WauNVH7b,319819,4
0.503,0.869,7,-3.507,1,0.0708,0.0481,0.0,0.158,0.761,165.963,audio_features,3s6fCIBZZLfgbA0fXJdY2o,spotify:track:3s6fCIBZZLfgbA0fXJdY2o,https://api.spotify.com/v1/tracks/3s6fCIBZZLfgbA0fXJdY2o,https://api.spotify.com/v1/audio-analysis/3s6fCIBZZLfgbA0fXJdY2o,186600,4
0.687,0.711,8,-7.91,1,0.0396,0.00292,0.0296,0.0425,0.608,130.006,audio_features,7aFBi1XzzaHiZX23yYbntO,spotify:track:7aFBi1XzzaHiZX23yYbntO,https://api.spotify.com/v1/tracks/7aFBi1XzzaHiZX23yYbntO,https://api.spotify.com/v1/audio-analysis/7aFBi1XzzaHiZX23yYbntO,412707,4
0.666,0.806,6,-6.618,1,0.0329,0.0193,0.0,0.173,0.409,127.034,audio_features,4zpmvqWwM85sDGnBAoPCnn,spotify:track:4zpmvqWwM85sDGnBAoPCnn,https://api.spotify.com/v1/tracks/4zpmvqWwM85sDGnBAoPCnn,https://api.spotify.com/v1/audio-analysis/4zpmvqWwM85sDGnBAoPCnn,175187,4
0.592,0.866,1,-6.444,0,0.0782,0.00827,3.55e-05,0.15,0.393,108.038,audio_features,4gmivt1Q8UbnQZMVHLH43v,spotify:track:4gmivt1Q8UbnQZMVHLH43v,https://api.spotify.com/v1/tracks/4gmivt1Q8UbnQZMVHLH43v,https://api.spotify.com/v1/audio-analysis/4gmivt1Q8UbnQZMVHLH43v,235440,3
0.495,0.306,0,-9.481,1,0.0272,0.857,9.62e-05,0.0562,0.145,93.129,audio_features,3Jnsn0AUysVxzN9fgJIZPR,spotify:track:3Jnsn0AUysVxzN9fgJIZPR,https://api.spotify.com/v1/tracks/3Jnsn0AUysVxzN9fgJIZPR,https://api.spotify.com/v1/audio-analysis/3Jnsn0AUysVxzN9fgJIZPR,245263,4
0.487,0.715,0,-4.263,1,0.0324,0.252,0.0,0.169,0.324,132.394,audio_features,1PWYt2W8o6iWgUZ2GsKNhp,spotify:track:1PWYt2W8o6iWgUZ2GsKNhp,https://api.spotify.com/v1/tracks/1PWYt2W8o6iWgUZ2GsKNhp,https://api.spotify.com/v1/audio-analysis/1PWYt2W8o6iWgUZ2GsKNhp,227293,4
0.588,0.684,1,-5.154,1,0.0288,0.508,0.0,0.141,0.121,85.997,audio_features,4xInIiKipU1mtUogJ3ZdYr,spotify:track:4xInIiKipU1mtUogJ3ZdYr,https://api.spotify.com/v1/tracks/4xInIiKipU1mtUogJ3ZdYr,https://api.spotify.com/v1/audio-analysis/4xInIiKipU1mtUogJ3ZdYr,224867,4
0.559,0.821,0,-3.046,1,0.0325,0.000241,0.00438,0.144,0.743,131.948,audio_features,4bbecACyQCPJbg0zasipAb,spotify:track:4bbecACyQCPJbg0zasipAb,https://api.spotify.com/v1/tracks/4bbecACyQCPJbg0zasipAb,https://api.spotify.com/v1/audio-analysis/4bbecACyQCPJbg0zasipAb,221253,4
0.279,0.225,1,-8.725,1,0.0322,0.796,0.0,0.108,0.0923,85.896,audio_features,42rE3VFq8qsu4Ed4G0IyO3,spotify:track:42rE3VFq8qsu4Ed4G0IyO3,https://api.spotify.com/v1/tracks/42rE3VFq8qsu4Ed4G0IyO3,https://api.spotify.com/v1/audio-analysis/42rE3VFq8qsu4Ed4G0IyO3,329147,4
0.815,0.561,2,-8.471,1,0.0559,0.00691,0.0,0.0911,0.781,130.005,audio_features,74ZgmOWM9pzxvupnU3pXR0,spotify:track:74ZgmOWM9pzxvupnU3pXR0,https://api.spotify.com/v1/tracks/74ZgmOWM9pzxvupnU3pXR0,https://api.spotify.com/v1/audio-analysis/74ZgmOWM9pzxvupnU3pXR0,212613,4
0.511,0.934,3,-4.561,1,0.242,0.00403,3.48e-05,0.242,0.668,168.062,audio_features,454I78HEySdcHE8fcVabTb,spotify:track:454I78HEySdcHE8fcVabTb,https://api.spotify.com/v1/tracks/454I78HEySdcHE8fcVabTb,https://api.spotify.com/v1/audio-analysis/454I78HEySdcHE8fcVabTb,272240,4
0.555,0.968,8,-1.961,1,0.0651,2.18e-05,0.0067,0.225,0.928,102.49,audio_features,2MtYZGoAyJeMnaSwUNPmvG,spotify:track:2MtYZGoAyJeMnaSwUNPmvG,https://api.spotify.com/v1/tracks/2MtYZGoAyJeMnaSwUNPmvG,https://api.spotify.com/v1/audio-analysis/2MtYZGoAyJeMnaSwUNPmvG,141840,4
0.517,0.833,0,-5.83,1,0.031,0.000504,8.84e-05,0.213,0.615,123.469,audio_features,46eH3Gw0LUR5Ys3wBgbwVd,spotify:track:46eH3Gw0LUR5Ys3wBgbwVd,https://api.spotify.com/v1/tracks/46eH3Gw0LUR5Ys3wBgbwVd,https://api.spotify.com/v1/audio-analysis/46eH3Gw0LUR5Ys3wBgbwVd,210440,4
0.331,0.927,8,-6.014,0,0.0518,0.0146,9.93e-05,0.327,0.679,159.963,audio_features,4I3EPhVMreF7mRVuFygBlX,spotify:track:4I3EPhVMreF7mRVuFygBlX,https://api.spotify.com/v1/tracks/4I3EPhVMreF7mRVuFygBlX,https://api.spotify.com/v1/audio-analysis/4I3EPhVMreF7mRVuFygBlX,261293,4
0.788,0.472,0,-9.021,1,0.0475,0.003,0.0322,0.59,0.257,130.084,audio_features,2C0KFbb4v9CNWR5c9jWcKC,spotify:track:2C0KFbb4v9CNWR5c9jWcKC,https://api.spotify.com/v1/tracks/2C0KFbb4v9CNWR5c9jWcKC,https://api.spotify.com/v1/audio-analysis/2C0KFbb4v9CNWR5c9jWcKC,197547,4
0.511,0.446,5,-7.299,0,0.0293,0.249,0.0,0.248,0.216,69.505,audio_features,2soZTM1x1GBiQGMAsXKXpd,spotify:track:2soZTM1x1GBiQGMAsXKXpd,https://api.spotify.com/v1/tracks/2soZTM1x1GBiQGMAsXKXpd,https://api.spotify.com/v1/audio-analysis/2soZTM1x1GBiQGMAsXKXpd,219134,4
0.498,0.77,5,-6.754,1,0.0348,0.11,0.0931,0.223,0.418,166.876,audio_features,6714OiO6561bwif4r8SWMQ,spotify:track:6714OiO6561bwif4r8SWMQ,https://api.spotify.com/v1/tracks/6714OiO6561bwif4r8SWMQ,https://api.spotify.com/v1/audio-analysis/6714OiO6561bwif4r8SWMQ,229147,4
0.605,0.549,0,-6.707,1,0.0441,0.125,0.0,0.169,0.295,76.994,audio_features,2YvWjSDGGkBcE5bfFUWOXi,spotify:track:2YvWjSDGGkBcE5bfFUWOXi,https://api.spotify.com/v1/tracks/2YvWjSDGGkBcE5bfFUWOXi,https://api.spotify.com/v1/audio-analysis/2YvWjSDGGkBcE5bfFUWOXi,241867,4
0.624,0.593,3,-6.253,0,0.058,0.0757,9.82e-06,0.223,0.238,127.988,audio_features,0YL8f5tV78ZyflRWwEisXt,spotify:track:0YL8f5tV78ZyflRWwEisXt,https://api.spotify.com/v1/tracks/0YL8f5tV78ZyflRWwEisXt,https://api.spotify.com/v1/audio-analysis/0YL8f5tV78ZyflRWwEisXt,215401,4
0.573,0.837,5,-5.292,1,0.0338,0.0106,0.0148,0.066,0.536,112.508,audio_features,4tXWVLyuoifdkM1ZQNwNVM,spotify:track:4tXWVLyuoifdkM1ZQNwNVM,https://api.spotify.com/v1/tracks/4tXWVLyuoifdkM1ZQNwNVM,https://api.spotify.com/v1/audio-analysis/4tXWVLyuoifdkM1ZQNwNVM,358520,4
0.43,0.852,0,-3.89,1,0.0327,0.00294,0.0,0.191,0.47,97.02,audio_features,0ld3oDxWi9LJW1NoeabYft,spotify:track:0ld3oDxWi9LJW1NoeabYft,https://api.spotify.com/v1/tracks/0ld3oDxWi9LJW1NoeabYft,https://api.spotify.com/v1/audio-analysis/0ld3oDxWi9LJW1NoeabYft,247107,4
0.335,0.4,11,-8.504,0,0.0322,0.575,0.000893,0.115,0.178,131.037,audio_features,4VZHh61SluOmfMUxlP51YQ,spotify:track:4VZHh61SluOmfMUxlP51YQ,https://api.spotify.com/v1/tracks/4VZHh61SluOmfMUxlP51YQ,https://api.spotify.com/v1/audio-analysis/4VZHh61SluOmfMUxlP51YQ,454933,4
0.182,0.377,6,-9.138,1,0.0338,0.616,0.684,0.228,0.0364,134.364,audio_features,1vsna10t4f58lQ08V9Kced,spotify:track:1vsna10t4f58lQ08V9Kced,https://api.spotify.com/v1/tracks/1vsna10t4f58lQ08V9Kced,https://api.spotify.com/v1/audio-analysis/1vsna10t4f58lQ08V9Kced,312347,3
0.621,0.967,6,-2.35,1,0.0692,8.46e-05,0.00612,0.12,0.315,112.017,audio_features,3EZAnO8lnPCBCcJcwAZbEB,spotify:track:3EZAnO8lnPCBCcJcwAZbEB,https://api.spotify.com/v1/tracks/3EZAnO8lnPCBCcJcwAZbEB,https://api.spotify.com/v1/audio-analysis/3EZAnO8lnPCBCcJcwAZbEB,253387,4
0.68,0.664,7,-6.813,0,0.091,0.0588,0.0,0.264,0.388,98.111,audio_features,4jvTsIMQEbfJUYe6NrtkE2,spotify:track:4jvTsIMQEbfJUYe6NrtkE2,https://api.spotify.com/v1/tracks/4jvTsIMQEbfJUYe6NrtkE2,https://api.spotify.com/v1/audio-analysis/4jvTsIMQEbfJUYe6NrtkE2,211467,4
0.74,0.726,5,-5.574,0,0.0744,0.0137,0.087,0.0604,0.704,121.998,audio_features,3IGp5hitRg1PZ06OuaHvaw,spotify:track:3IGp5hitRg1PZ06OuaHvaw,https://api.spotify.com/v1/tracks/3IGp5hitRg1PZ06OuaHvaw,https://api.spotify.com/v1/audio-analysis/3IGp5hitRg1PZ06OuaHvaw,281053,4
0.832,0.677,9,-4.546,0,0.103,0.0114,1.2e-05,0.19,0.83,148.028,audio_features,4v0cZSD7ldEDc2DDLEcedY,spotify:track:4v0cZSD7ldEDc2DDLEcedY,https://api.spotify.com/v1/tracks/4v0cZSD7ldEDc2DDLEcedY,https://api.spotify.com/v1/audio-analysis/4v0cZSD7ldEDc2DDLEcedY,188200,4
0.651,0.111,6,-21.289,0,0.0383,0.945,0.0257,0.119,0.462,129.053,audio_features,1tm0ed6Bh8lDkcszWu6YrJ,spotify:track:1tm0ed6Bh8lDkcszWu6YrJ,https://api.spotify.com/v1/tracks/1tm0ed6Bh8lDkcszWu6YrJ,https://api.spotify.com/v1/audio-analysis/1tm0ed6Bh8lDkcszWu6YrJ,173773,4
0.794,0.85,7,-3.309,1,0.0306,0.00184,0.000347,0.0873,0.797,113.999,audio_features,56vEHATwwS1USNvzQTBeOX,spotify:track:56vEHATwwS1USNvzQTBeOX,https://api.spotify.com/v1/tracks/56vEHATwwS1USNvzQTBeOX,https://api.spotify.com/v1/audio-analysis/56vEHATwwS1USNvzQTBeOX,219320,4
0.676,0.951,9,-5.223,0,0.0709,0.034,0.00466,0.0708,0.421,113.021,audio_features,2ttU9n7nBz6aqiwxiElF0G,spotify:track:2ttU9n7nBz6aqiwxiElF0G,https://api.spotify.com/v1/tracks/2ttU9n7nBz6aqiwxiElF0G,https://api.spotify.com/v1/audio-analysis/2ttU9n7nBz6aqiwxiElF0G,225587,4
0.411,0.252,2,-11.141,1,0.0322,0.322,0.0,0.109,0.188,96.088,audio_features,3r0nuTikmOwqRkHelUjC5f,spotify:track:3r0nuTikmOwqRkHelUjC5f,https://api.spotify.com/v1/tracks/3r0nuTikmOwqRkHelUjC5f,https://api.spotify.com/v1/audio-analysis/3r0nuTikmOwqRkHelUjC5f,203640,4
0.485,0.701,8,-3.807,1,0.0288,0.039,0.0,0.0977,0.613,151.948,audio_features,2oyJMZrw1DGvvkT2NbCZ0Y,spotify:track:2oyJMZrw1DGvvkT2NbCZ0Y,https://api.spotify.com/v1/tracks/2oyJMZrw1DGvvkT2NbCZ0Y,https://api.spotify.com/v1/audio-analysis/2oyJMZrw1DGvvkT2NbCZ0Y,184920,4
0.43,0.434,9,-9.25,1,0.0316,0.67,0.027,0.101,0.143,97.929,audio_features,2796ENYjtFQ3wCrKBGjSq4,spotify:track:2796ENYjtFQ3wCrKBGjSq4,https://api.spotify.com/v1/tracks/2796ENYjtFQ3wCrKBGjSq4,https://api.spotify.com/v1/audio-analysis/2796ENYjtFQ3wCrKBGjSq4,252533,4
0.463,0.969,11,-3.58,0,0.151,0.038,2.33e-05,0.075,0.247,119.459,audio_features,7JSkuWH5flEv9Qul4ee2R1,spotify:track:7JSkuWH5flEv9Qul4ee2R1,https://api.spotify.com/v1/tracks/7JSkuWH5flEv9Qul4ee2R1,https://api.spotify.com/v1/audio-analysis/7JSkuWH5flEv9Qul4ee2R1,238653,4
0.564,0.313,10,-10.905,1,0.0263,0.586,0.0,0.117,0.283,82.996,audio_features,6GWt3Rxk4mOsR7UzyUoOjg,spotify:track:6GWt3Rxk4mOsR7UzyUoOjg,https://api.spotify.com/v1/tracks/6GWt3Rxk4mOsR7UzyUoOjg,https://api.spotify.com/v1/audio-analysis/6GWt3Rxk4mOsR7UzyUoOjg,195453,4
0.678,0.331,2,-10.658,1,0.0321,0.544,0.0119,0.123,0.251,129.939,audio_features,2ieyivTmtEnDfwFdUFyrJY,spotify:track:2ieyivTmtEnDfwFdUFyrJY,https://api.spotify.com/v1/tracks/2ieyivTmtEnDfwFdUFyrJY,https://api.spotify.com/v1/audio-analysis/2ieyivTmtEnDfwFdUFyrJY,175133,4
0.696,0.939,4,-3.779,1,0.0893,0.0411,0.0,0.111,0.864,151.638,audio_features,6Mll2CRQ6neUAIPYJTEOgu,spotify:track:6Mll2CRQ6neUAIPYJTEOgu,https://api.spotify.com/v1/tracks/6Mll2CRQ6neUAIPYJTEOgu,https://api.spotify.com/v1/audio-analysis/6Mll2CRQ6neUAIPYJTEOgu,244173,4
0.557,0.502,0,-4.835,0,0.0375,0.17,1.3e-05,0.155,0.209,144.254,audio_features,2grSlGaNZID8Fo41gEyOqA,spotify:track:2grSlGaNZID8Fo41gEyOqA,https://api.spotify.com/v1/tracks/2grSlGaNZID8Fo41gEyOqA,https://api.spotify.com/v1/audio-analysis/2grSlGaNZID8Fo41gEyOqA,232640,4
0.776,0.617,9,-8.138,0,0.0289,0.186,0.378,0.149,0.772,111.008,audio_features,23Zan82VzJuvVlSk3FQUc9,spotify:track:23Zan82VzJuvVlSk3FQUc9,https://api.spotify.com/v1/tracks/23Zan82VzJuvVlSk3FQUc9,https://api.spotify.com/v1/audio-analysis/23Zan82VzJuvVlSk3FQUc9,165773,4
0.553,0.619,3,-7.101,1,0.0308,0.479,0.0,0.123,0.376,183.908,audio_features,65UCejW01DAovmluVYHWAt,spotify:track:65UCejW01DAovmluVYHWAt,https://api.spotify.com/v1/tracks/65UCejW01DAovmluVYHWAt,https://api.spotify.com/v1/audio-analysis/65UCejW01DAovmluVYHWAt,223827,4
0.916,0.704,7,-5.741,1,0.253,0.203,0.0,0.0982,0.885,120.23,audio_features,1hxcg5FRB5lZv5PdAThDpe,spotify:track:1hxcg5FRB5lZv5PdAThDpe,https://api.spotify.com/v1/tracks/1hxcg5FRB5lZv5PdAThDpe,https://api.spotify.com/v1/audio-analysis/1hxcg5FRB5lZv5PdAThDpe,147907,4
0.673,0.697,4,-6.558,1,0.0242,0.0164,0.00133,0.0845,0.581,92.018,audio_features,4i40589xrGD5IrPHcvJkr0,spotify:track:4i40589xrGD5IrPHcvJkr0,https://api.spotify.com/v1/tracks/4i40589xrGD5IrPHcvJkr0,https://api.spotify.com/v1/audio-analysis/4i40589xrGD5IrPHcvJkr0,239093,4
0.584,0.496,11,-7.117,1,0.0313,0.183,6.36e-06,0.148,0.582,131.964,audio_features,02S43GL6ir6iS87tHl9kdP,spotify:track:02S43GL6ir6iS87tHl9kdP,https://api.spotify.com/v1/tracks/02S43GL6ir6iS87tHl9kdP,https://api.spotify.com/v1/audio-analysis/02S43GL6ir6iS87tHl9kdP,247747,4
0.57,0.58,1,-5.547,1,0.21,0.0124,0.0,0.0498,0.404,171.812,audio_features,5W7xC99N2Zzfh69r7I7zWK,spotify:track:5W7xC99N2Zzfh69r7I7zWK,https://api.spotify.com/v1/tracks/5W7xC99N2Zzfh69r7I7zWK,https://api.spotify.com/v1/audio-analysis/5W7xC99N2Zzfh69r7I7zWK,270627,4
0.408,0.441,2,-7.791,1,0.029,0.0105,2.5e-06,0.125,0.117,115.829,audio_features,7lomZYWSJafp2msfEQyjy5,spotify:track:7lomZYWSJafp2msfEQyjy5,https://api.spotify.com/v1/tracks/7lomZYWSJafp2msfEQyjy5,https://api.spotify.com/v1/audio-analysis/7lomZYWSJafp2msfEQyjy5,197640,4
0.646,0.549,4,-6.923,1,0.0319,0.629,5.55e-05,0.254,0.483,113.554,audio_features,1K4VZwgvFxs68itkIULbLq,spotify:track:1K4VZwgvFxs68itkIULbLq,https://api.spotify.com/v1/tracks/1K4VZwgvFxs68itkIULbLq,https://api.spotify.com/v1/audio-analysis/1K4VZwgvFxs68itkIULbLq,237840,4
0.678,0.598,8,-10.04,0,0.0303,0.00118,0.878,0.119,0.712,106.21,audio_features,4y6aEDPYJ2ObOWoDL84W9u,spotify:track:4y6aEDPYJ2ObOWoDL84W9u,https://api.spotify.com/v1/tracks/4y6aEDPYJ2ObOWoDL84W9u,https://api.spotify.com/v1/audio-analysis/4y6aEDPYJ2ObOWoDL84W9u,471529,4
0.82,0.675,2,-6.635,0,0.0584,0.017,0.0102,0.202,0.84,138.969,audio_features,6P2GO9dk1LQ9dgb3XjjzFY,spotify:track:6P2GO9dk1LQ9dgb3XjjzFY,https://api.spotify.com/v1/tracks/6P2GO9dk1LQ9dgb3XjjzFY,https://api.spotify.com/v1/audio-analysis/6P2GO9dk1LQ9dgb3XjjzFY,288107,4
0.391,0.015,7,-20.262,1,0.0515,0.915,0.736,0.086,0.0375,83.793,audio_features,1N9669cH5eB8KmDtfkyzPB,spotify:track:1N9669cH5eB8KmDtfkyzPB,https://api.spotify.com/v1/tracks/1N9669cH5eB8KmDtfkyzPB,https://api.spotify.com/v1/audio-analysis/1N9669cH5eB8KmDtfkyzPB,105507,4
0.442,0.721,3,-6.322,1,0.032,0.263,9.03e-05,0.312,0.327,139.902,audio_features,04dv9cmB2ZaAC5EgewTKek,spotify:track:04dv9cmB2ZaAC5EgewTKek,https://api.spotify.com/v1/tracks/04dv9cmB2ZaAC5EgewTKek,https://api.spotify.com/v1/audio-analysis/04dv9cmB2ZaAC5EgewTKek,185156,1
0.72,0.863,2,-4.226,1,0.0562,0.0174,0.0,0.178,0.363,139.98,audio_features,35QGdv6aFbIaLM0Ozr3rHt,spotify:track:35QGdv6aFbIaLM0Ozr3rHt,https://api.spotify.com/v1/tracks/35QGdv6aFbIaLM0Ozr3rHt,https://api.spotify.com/v1/audio-analysis/35QGdv6aFbIaLM0Ozr3rHt,250307,4
0.406,0.812,2,-6.13,1,0.0514,0.0262,0.000228,0.0787,0.648,81.374,audio_features,56gIMfbYgE8T317pqNNxrk,spotify:track:56gIMfbYgE8T317pqNNxrk,https://api.spotify.com/v1/tracks/56gIMfbYgE8T317pqNNxrk,https://api.spotify.com/v1/audio-analysis/56gIMfbYgE8T317pqNNxrk,208933,4
0.752,0.813,4,-8.069,0,0.237,0.2,0.0,0.163,0.559,103.836,audio_features,4wHkV6OpCanrNg2PRNhWjM,spotify:track:4wHkV6OpCanrNg2PRNhWjM,https://api.spotify.com/v1/tracks/4wHkV6OpCanrNg2PRNhWjM,https://api.spotify.com/v1/audio-analysis/4wHkV6OpCanrNg2PRNhWjM,177733,4
0.662,0.167,2,-12.806,1,0.0482,0.548,0.00388,0.109,0.167,114.587,audio_features,0ke4IojV8Obzrwv0yPbj3B,spotify:track:0ke4IojV8Obzrwv0yPbj3B,https://api.spotify.com/v1/tracks/0ke4IojV8Obzrwv0yPbj3B,https://api.spotify.com/v1/audio-analysis/0ke4IojV8Obzrwv0yPbj3B,207213,3
0.483,0.825,0,-5.013,1,0.0454,0.0104,0.000314,0.218,0.745,80.755,audio_features,1uyr9SxRvMsMUYV1PmAgyf,spotify:track:1uyr9SxRvMsMUYV1PmAgyf,https://api.spotify.com/v1/tracks/1uyr9SxRvMsMUYV1PmAgyf,https://api.spotify.com/v1/audio-analysis/1uyr9SxRvMsMUYV1PmAgyf,154958,3
0.476,0.619,0,-7.221,1,0.0398,0.0634,0.00075,0.258,0.154,117.113,audio_features,6HfFLqjxyFJYx1V0olSKof,spotify:track:6HfFLqjxyFJYx1V0olSKof,https://api.spotify.com/v1/tracks/6HfFLqjxyFJYx1V0olSKof,https://api.spotify.com/v1/audio-analysis/6HfFLqjxyFJYx1V0olSKof,241227,4
0.398,0.747,9,-6.434,1,0.0375,0.00136,0.0,0.0917,0.677,132.629,audio_features,2hVPDYGExN6ux01zQvUwyr,spotify:track:2hVPDYGExN6ux01zQvUwyr,https://api.spotify.com/v1/tracks/2hVPDYGExN6ux01zQvUwyr,https://api.spotify.com/v1/audio-analysis/2hVPDYGExN6ux01zQvUwyr,216360,4
0.439,0.572,1,-6.683,1,0.0378,0.00206,0.26,0.0938,0.362,147.86,audio_features,2pKYvGfgCbWiDkhBtXeLnf,spotify:track:2pKYvGfgCbWiDkhBtXeLnf,https://api.spotify.com/v1/tracks/2pKYvGfgCbWiDkhBtXeLnf,https://api.spotify.com/v1/audio-analysis/2pKYvGfgCbWiDkhBtXeLnf,252960,4
0.497,0.635,2,-3.927,1,0.0273,0.00621,0.0,0.117,0.203,142.063,audio_features,79uDOz0zuuWS7HWxzMmTa2,spotify:track:79uDOz0zuuWS7HWxzMmTa2,https://api.spotify.com/v1/tracks/79uDOz0zuuWS7HWxzMmTa2,https://api.spotify.com/v1/audio-analysis/79uDOz0zuuWS7HWxzMmTa2,294190,4
0.6,0.939,7,-1.794,1,0.19,0.0666,6.18e-06,0.34,0.833,159.941,audio_features,4GRFzKI7jTZ3kbMfouc7bn,spotify:track:4GRFzKI7jTZ3kbMfouc7bn,https://api.spotify.com/v1/tracks/4GRFzKI7jTZ3kbMfouc7bn,https://api.spotify.com/v1/audio-analysis/4GRFzKI7jTZ3kbMfouc7bn,186840,4
0.527,0.63,0,-6.412,1,0.0284,0.435,0.0,0.234,0.716,79.757,audio_features,6XprgCfzda230rIyC2B9wS,spotify:track:6XprgCfzda230rIyC2B9wS,https://api.spotify.com/v1/tracks/6XprgCfzda230rIyC2B9wS,https://api.spotify.com/v1/audio-analysis/6XprgCfzda230rIyC2B9wS,244160,4
0.883,0.713,9,-4.684,1,0.307,0.0125,0.0,0.45,0.855,89.025,audio_features,3wA4ronkc8ZcPXUP0fDgYA,spotify:track:3wA4ronkc8ZcPXUP0fDgYA,https://api.spotify.com/v1/tracks/3wA4ronkc8ZcPXUP0fDgYA,https://api.spotify.com/v1/audio-analysis/3wA4ronkc8ZcPXUP0fDgYA,108800,4
0.834,0.575,11,-4.683,1,0.0317,0.548,0.0,0.194,0.526,115.977,audio_features,2eUPwmBnjYDCtF25ibupuk,spotify:track:2eUPwmBnjYDCtF25ibupuk,https://api.spotify.com/v1/tracks/2eUPwmBnjYDCtF25ibupuk,https://api.spotify.com/v1/audio-analysis/2eUPwmBnjYDCtF25ibupuk,182880,4
0.697,0.82,6,-4.701,0,0.0346,0.0392,1.47e-06,0.452,0.559,96.012,audio_features,58TIrtnGWsPYJU9fZkhU9O,spotify:track:58TIrtnGWsPYJU9fZkhU9O,https://api.spotify.com/v1/tracks/58TIrtnGWsPYJU9fZkhU9O,https://api.spotify.com/v1/audio-analysis/58TIrtnGWsPYJU9fZkhU9O,216160,4
0.579,0.912,0,-4.345,1,0.0434,0.000296,0.0354,0.165,0.85,115.961,audio_features,5ebaIRI2rxu1YOOcI77FyT,spotify:track:5ebaIRI2rxu1YOOcI77FyT,https://api.spotify.com/v1/tracks/5ebaIRI2rxu1YOOcI77FyT,https://api.spotify.com/v1/audio-analysis/5ebaIRI2rxu1YOOcI77FyT,165573,4
0.77,0.766,0,-2.949,1,0.0358,0.234,4.13e-06,0.0921,0.834,114.022,audio_features,1P5RYVvxPVrzonLqAC8uxk,spotify:track:1P5RYVvxPVrzonLqAC8uxk,https://api.spotify.com/v1/tracks/1P5RYVvxPVrzonLqAC8uxk,https://api.spotify.com/v1/audio-analysis/1P5RYVvxPVrzonLqAC8uxk,195160,4
0.707,0.813,1,-4.129,1,0.339,0.00649,0.000448,0.249,0.741,127.901,audio_features,6HkmOvGpoYrJ1BdppBNp2t,spotify:track:6HkmOvGpoYrJ1BdppBNp2t,https://api.spotify.com/v1/tracks/6HkmOvGpoYrJ1BdppBNp2t,https://api.spotify.com/v1/audio-analysis/6HkmOvGpoYrJ1BdppBNp2t,264814,4
0.509,0.744,7,-4.158,0,0.0504,0.212,0.0,0.0759,0.542,89.881,audio_features,7J7NYMvgc3DBYte9bo76Gj,spotify:track:7J7NYMvgc3DBYte9bo76Gj,https://api.spotify.com/v1/tracks/7J7NYMvgc3DBYte9bo76Gj,https://api.spotify.com/v1/audio-analysis/7J7NYMvgc3DBYte9bo76Gj,217573,4
